amount,location,device,time,is_fraud
51.59,Sao Paulo,ATM,13,0
38.14,Tokyo,ATM,13,0
159.02,Sydney,Mobile,21,0
106.2,Singapore,ATM,0,0
30.62,Mumbai,ATM,9,1
40.27,Moscow,Mobile,11,0
51.52,New York,Desktop,0,0
341.91,New York,Mobile,11,0
26.99,Tokyo,Desktop,22,0
30.21,Sydney,ATM,18,0
19.27,Dubai,ATM,0,0
13.06,Lagos,Mobile,21,0
93.48,Lagos,Desktop,19,0
83.36,London,Desktop,21,0
273.43,Mumbai,Desktop,3,0
209.67,Mumbai,Tablet,21,0
931.53,Tokyo,Tablet,0,0
61.48,Dubai,Mobile,0,0
50.07,Sao Paulo,Mobile,8,0
15.95,London,ATM,19,0
143.49,Sydney,Mobile,20,0
75.97,Tokyo,Desktop,15,0
136.51,Dubai,ATM,0,0
19.05,Mumbai,ATM,20,0
98.18,Sydney,Tablet,6,0
83.57,Tokyo,Mobile,17,0
77.71,Lagos,Tablet,6,0
31.45,Mumbai,Tablet,13,0
246.72,,Desktop,2,0
636.09,Singapore,Mobile,23,0
19.66,Moscow,Desktop,2,0
147.3,Tokyo,Desktop,22,0
2.81,Dubai,ATM,21,0
139.14,New York,POS,3,1
8.52,Lagos,Mobile,16,0
37.43,Tokyo,Mobile,8,0
15.73,Mumbai,Desktop,7,0
52.61,Sydney,Desktop,7,0
167.78,Singapore,Mobile,5,0
8.64,Moscow,ATM,23,0
44.91,Sao Paulo,ATM,1,1
37.91,London,ATM,8,0
379.61,New York,Desktop,8,0
107.23,Sydney,POS,10,0
18.27,Sao Paulo,Tablet,7,0
39.71,Moscow,Desktop,15,0
369.34,Singapore,Mobile,22,0
146.32,London,Mobile,16,0
24.29,Mumbai,Mobile,5,0
,Lagos,ATM,23,1
51.49,Moscow,Tablet,9,0
36.9,Singapore,ATM,7,0
10.16,Mumbai,Desktop,16,0
31.65,Mumbai,Mobile,23,0
307.39,Sydney,Desktop,7,0
43.85,Moscow,Mobile,4,0
59.53,Sydney,ATM,18,0
77.83,New York,Mobile,11,0
765.06,Dubai,Mobile,17,0
67.34,Dubai,Desktop,10,0
222.15,Dubai,POS,0,0
34.54,Singapore,Desktop,8,0
50.13,New York,Mobile,20,0
67.61,New York,POS,22,0
28.46,Sao Paulo,Mobile,8,0
53.3,Dubai,Tablet,16,0
177.13,London,Tablet,2,0
27.65,Singapore,Mobile,5,0
66.69,Sydney,Desktop,16,0
145.42,Dubai,Mobile,0,0
26.93,Sydney,Mobile,17,0
222.51,London,Tablet,23,0
72.25,London,Mobile,1,0
55.61,Lagos,Mobile,13,0
7.32,Moscow,Tablet,8,0
44.21,Sydney,POS,15,0
100.36,Dubai,ATM,21,0
454.81,Mumbai,ATM,1,0
124.55,Lagos,Desktop,16,0
230.17,Singapore,Desktop,4,0
17.64,London,Desktop,12,0
58.0,New York,POS,10,0
255.4,Sao Paulo,Desktop,12,0
25.12,Moscow,ATM,18,0
192.82,London,Tablet,14,0
149.4,Lagos,Mobile,8,0
90.22,Tokyo,POS,15,0
46.45,Tokyo,Mobile,14,0
22.54,Dubai,ATM,1,0
470.09,,Mobile,14,0
133.63,Moscow,Tablet,8,0
97.0,Lagos,Tablet,3,0
42.35,Sydney,Mobile,12,0
69.52,Lagos,POS,12,0
79.93,Sao Paulo,Mobile,17,0
103.53,Lagos,Desktop,10,0
149.57,Lagos,Mobile,17,0
28.2,Singapore,POS,6,0
13.29,Dubai,ATM,14,0
73.16,Mumbai,Mobile,23,0
9.76,Dubai,POS,14,0
46.71,Sydney,ATM,16,0
38.09,Singapore,Mobile,8,0
114.54,Dubai,ATM,16,0
590.43,Sydney,Mobile,20,0
7.85,London,POS,20,0
813.71,Mumbai,Desktop,21,0
51.6,Dubai,ATM,7,0
97.77,Dubai,Mobile,20,0
14.06,Singapore,Desktop,8,0
199.65,Sao Paulo,POS,20,1
69.8,Dubai,Tablet,0,0
62.33,Singapore,Tablet,21,0
7.92,Dubai,Tablet,5,0
72.33,Tokyo,Tablet,4,0
169.09,Sydney,Mobile,13,0
51.42,Mumbai,Mobile,12,0
242.65,New York,Mobile,3,1
,New York,Mobile,12,0
,Dubai,POS,19,0
385.53,Moscow,Desktop,11,0
70.09,New York,Desktop,13,0
70.44,Lagos,Mobile,20,0
74.36,Singapore,ATM,4,0
71.97,Sydney,Mobile,7,0
3.69,Moscow,Mobile,21,0
54.38,Dubai,POS,3,0
14.87,Lagos,Mobile,6,0
399.0,London,POS,6,0
381.72,Dubai,Desktop,19,0
170.23,Singapore,POS,3,0
51.3,London,Mobile,8,0
22.0,Singapore,Mobile,9,0
32.35,Moscow,Desktop,1,0
565.05,Lagos,Tablet,2,0
31.14,Sydney,POS,9,0
5.0,Mumbai,Mobile,2,0
207.1,Moscow,Tablet,23,0
347.43,Lagos,Mobile,10,0
413.7,Tokyo,POS,0,1
208.97,Sydney,ATM,14,0
250.05,Sao Paulo,Mobile,18,1
70.68,Dubai,Mobile,14,0
6.79,Lagos,POS,13,1
68.76,Moscow,ATM,2,0
132.12,Tokyo,Tablet,17,0
57.47,Mumbai,Desktop,23,0
54.66,Tokyo,POS,8,0
23.09,Tokyo,Mobile,2,0
22.16,New York,ATM,5,0
503.69,Mumbai,POS,15,0
524.15,Mumbai,ATM,15,0
66.49,Lagos,ATM,21,0
90.89,Mumbai,ATM,9,0
22.67,Singapore,Mobile,21,0
135.21,London,ATM,6,0
462.02,New York,Mobile,12,0
12.4,Dubai,Desktop,15,0
111.08,Singapore,Desktop,6,0
120.65,Lagos,Mobile,8,0
119.15,Mumbai,Desktop,19,0
406.3,Mumbai,Desktop,13,0
626.17,Tokyo,Mobile,14,0
51.58,Tokyo,Desktop,14,0
139.84,Mumbai,Mobile,18,0
73.16,London,Tablet,23,0
33.27,Sydney,Desktop,9,0
89.83,Moscow,Tablet,8,0
139.58,Dubai,POS,21,0
84.66,Moscow,Tablet,11,0
25.3,Mumbai,Mobile,22,0
40.05,Dubai,Desktop,21,0
40.39,Singapore,Desktop,17,0
26.4,Sao Paulo,Mobile,17,0
94.15,London,ATM,22,0
105.63,Dubai,Mobile,6,0
,Tokyo,ATM,10,0
25.96,London,Mobile,13,0
35.33,London,POS,4,0
368.72,Tokyo,Mobile,12,0
55.65,Tokyo,ATM,15,0
68.93,Dubai,POS,12,0
55.0,New York,Mobile,15,0
231.91,Lagos,Mobile,2,0
242.01,Mumbai,Tablet,11,0
226.9,Lagos,Mobile,22,0
68.66,London,Mobile,6,0
25.54,Tokyo,ATM,10,0
554.32,Moscow,Tablet,14,0
171.05,Moscow,Mobile,15,0
40.35,Lagos,Desktop,4,0
319.32,Mumbai,Mobile,2,0
37.0,Sydney,POS,18,0
314.75,Mumbai,Mobile,12,0
339.04,Singapore,Desktop,21,0
24.2,Sydney,Mobile,23,0
126.46,New York,ATM,3,0
157.66,London,Mobile,8,0
1183.7,Sao Paulo,Tablet,19,1
29.47,,Desktop,7,0
322.4,Lagos,POS,4,1
67.97,Lagos,Mobile,3,0
17.02,Tokyo,ATM,12,0
58.44,Moscow,ATM,9,0
66.87,Dubai,Mobile,22,0
20.81,Lagos,Mobile,23,0
94.01,Sao Paulo,ATM,1,1
191.25,Singapore,Desktop,21,0
86.66,London,POS,2,0
36.74,Dubai,POS,17,0
56.64,Sydney,Mobile,23,0
66.35,London,Mobile,8,0
84.69,London,Desktop,3,0
226.06,Sydney,Desktop,1,1
89.94,Tokyo,Desktop,8,0
14.25,London,POS,22,0
35.93,Mumbai,Desktop,11,0
80.05,Moscow,POS,10,0
229.65,Sao Paulo,Mobile,0,1
278.0,Sao Paulo,Desktop,15,0
469.73,Tokyo,Mobile,4,0
76.99,Lagos,Mobile,16,0
154.41,Tokyo,Mobile,19,0
13.46,Lagos,ATM,18,0
107.0,Dubai,Desktop,12,0
20.43,Moscow,Mobile,15,0
62.25,Dubai,Tablet,9,0
1868.37,Moscow,Tablet,17,0
93.12,Tokyo,Desktop,16,0
25.79,Sydney,Mobile,4,1
104.44,Lagos,Mobile,7,0
37.76,,Mobile,18,0
23.18,Moscow,Desktop,10,0
674.15,Mumbai,Mobile,5,0
215.61,Mumbai,Tablet,23,0
97.52,Tokyo,ATM,20,0
43.34,Dubai,Mobile,18,0
47.38,Sao Paulo,Mobile,10,0
363.85,,ATM,13,0
93.43,Moscow,Desktop,22,0
2.25,Moscow,POS,12,0
956.26,Tokyo,ATM,19,0
81.56,London,Tablet,20,0
97.29,Lagos,POS,19,0
220.38,Dubai,Desktop,14,0
111.27,Dubai,ATM,8,0
151.65,Tokyo,Tablet,8,0
41.84,London,Mobile,19,0
17.24,Lagos,Desktop,10,0
90.76,Singapore,Mobile,5,1
322.07,Tokyo,Desktop,4,0
32.7,Mumbai,Mobile,14,0
29.94,Mumbai,Tablet,23,1
255.47,New York,Desktop,9,0
40.33,Dubai,Desktop,15,0
42.45,New York,Tablet,7,0
44.24,Lagos,Mobile,9,0
62.09,Mumbai,Mobile,9,0
11.81,Dubai,Desktop,8,0
36.85,Moscow,Desktop,20,0
85.92,Moscow,ATM,21,0
85.25,New York,Desktop,6,0
238.36,London,Desktop,8,0
504.38,Singapore,ATM,0,0
352.04,Lagos,Tablet,18,0
182.38,Tokyo,Mobile,16,0
56.62,London,Desktop,20,1
,New York,ATM,13,0
68.01,Moscow,Desktop,21,0
126.99,Sydney,Mobile,3,0
164.7,Tokyo,Desktop,8,0
132.34,Lagos,Mobile,10,0
58.36,New York,Desktop,18,0
158.47,Lagos,ATM,5,1
266.92,Dubai,ATM,7,0
175.59,Dubai,Tablet,2,0
64.38,Dubai,ATM,22,0
26.65,Lagos,POS,10,0
25.96,Sao Paulo,ATM,0,1
31.52,London,ATM,5,0
88.48,New York,ATM,13,0
118.13,New York,Mobile,11,0
14.07,Dubai,Mobile,12,0
38.31,Lagos,Mobile,1,0
87.15,Sao Paulo,Tablet,21,0
24.79,Dubai,ATM,19,0
107.48,Lagos,ATM,5,1
47.55,Sydney,ATM,8,0
30.09,Sao Paulo,POS,2,0
70.71,Moscow,Desktop,3,1
102.67,Singapore,Desktop,20,0
26.22,London,Tablet,2,0
51.07,Sydney,Mobile,8,0
111.55,Lagos,POS,23,1
,New York,Tablet,7,0
10.77,Dubai,Mobile,16,0
12.3,New York,Tablet,2,0
42.1,Sydney,Desktop,20,0
15.64,Lagos,POS,22,1
45.49,Sao Paulo,POS,21,0
416.31,Dubai,Mobile,15,0
14.64,New York,POS,23,0
48.87,Moscow,Mobile,16,0
696.13,Moscow,Desktop,9,0
104.47,Mumbai,Desktop,21,0
44.5,Sao Paulo,POS,6,0
56.12,Mumbai,ATM,20,0
106.94,Moscow,Mobile,22,0
430.67,Sao Paulo,POS,10,0
37.19,London,ATM,5,0
28.98,Mumbai,ATM,3,0
14.63,London,Mobile,12,0
74.69,Sao Paulo,Mobile,16,0
14.21,Mumbai,Desktop,14,0
40.04,Moscow,ATM,15,0
24.54,Dubai,Mobile,0,0
217.36,New York,Desktop,1,0
38.12,Tokyo,ATM,6,0
103.2,Sao Paulo,Desktop,21,0
11.42,Mumbai,Tablet,12,0
77.07,Tokyo,ATM,8,0
17.75,Sao Paulo,Desktop,15,0
41.75,Tokyo,Mobile,10,0
,London,Mobile,3,1
185.93,New York,Tablet,12,0
57.9,New York,Mobile,16,0
2250.34,Lagos,Mobile,21,0
24.37,Sao Paulo,Mobile,8,0
240.26,Sydney,Desktop,4,0
12.35,Sydney,POS,20,0
50.99,Lagos,Desktop,8,0
15.14,Moscow,POS,3,1
88.5,Mumbai,ATM,12,0
70.92,New York,POS,1,0
47.54,London,Tablet,23,1
221.69,New York,Mobile,18,0
35.74,Moscow,Desktop,10,0
95.54,Lagos,Mobile,13,0
164.45,Sao Paulo,Desktop,9,0
13.05,London,ATM,11,0
29.28,Sydney,Mobile,22,0
70.76,Sao Paulo,Mobile,17,0
133.38,Sydney,POS,15,0
318.42,Moscow,ATM,23,1
52.59,Singapore,POS,3,0
47.08,Moscow,Mobile,21,0
25.54,Moscow,Desktop,4,1
95.87,London,Desktop,6,0
48.09,London,Tablet,15,0
49.33,Moscow,Tablet,3,0
60.14,New York,POS,11,0
122.34,London,Mobile,8,0
35.87,New York,ATM,0,1
28.52,Moscow,Mobile,4,0
107.22,Sydney,Mobile,10,0
,,POS,2,0
34.33,London,Desktop,22,0
18.79,Lagos,Desktop,10,0
250.53,Dubai,Mobile,17,0
41.06,Lagos,Mobile,4,1
35.99,Dubai,Mobile,13,0
63.21,Lagos,POS,2,1
34.64,Singapore,Mobile,4,0
42.82,Sydney,ATM,16,0
74.2,Lagos,POS,8,0
41.92,Singapore,POS,23,0
41.59,New York,ATM,23,0
21.95,Moscow,Tablet,3,0
,Singapore,Desktop,15,0
71.29,Mumbai,ATM,18,0
93.43,Dubai,Desktop,6,0
13.86,,Mobile,20,0
153.84,Tokyo,Desktop,17,0
154.54,Lagos,Mobile,7,0
194.84,Sao Paulo,Tablet,2,0
92.75,Moscow,ATM,10,0
134.4,Tokyo,Tablet,8,0
737.69,New York,Mobile,12,0
47.86,Singapore,Mobile,5,0
21.11,Sao Paulo,Desktop,7,0
12.34,London,Mobile,21,0
460.01,Dubai,Desktop,20,0
466.69,Dubai,POS,17,0
24.12,Tokyo,Tablet,8,0
29.96,Sydney,Tablet,11,0
46.69,London,Desktop,7,0
256.39,Mumbai,Mobile,9,0
16.18,Sao Paulo,Tablet,12,0
7.67,London,Desktop,20,0
723.62,Dubai,Mobile,19,0
94.03,Sydney,Tablet,4,0
109.93,Sydney,Desktop,22,0
53.22,Sydney,Mobile,1,0
111.31,London,Desktop,1,0
12.61,London,Mobile,20,0
26.44,London,POS,6,0
74.86,Sao Paulo,Mobile,20,0
5.49,London,ATM,1,0
47.81,Dubai,Desktop,5,0
44.68,Tokyo,Mobile,19,1
47.8,Dubai,Mobile,4,0
36.37,Sydney,ATM,12,1
22.3,Dubai,Desktop,17,0
8.99,Singapore,POS,8,0
78.2,Sydney,ATM,3,0
47.94,,Mobile,19,0
14.69,London,Desktop,14,0
71.43,Moscow,Tablet,21,0
48.21,Sao Paulo,POS,16,1
40.16,Tokyo,Desktop,17,0
6.22,New York,ATM,14,0
,London,Tablet,16,0
17.18,Moscow,ATM,10,0
71.49,Sao Paulo,Mobile,22,0
27.41,Moscow,Desktop,19,1
43.48,Singapore,Mobile,5,0
236.87,Sao Paulo,ATM,22,1
119.68,Lagos,Mobile,5,0
231.14,Sydney,Tablet,16,0
95.91,Singapore,Mobile,22,0
103.11,Sao Paulo,Mobile,10,0
9.4,London,Mobile,4,0
47.03,Sao Paulo,POS,23,1
52.07,Sao Paulo,Mobile,19,0
256.22,Mumbai,POS,10,0
38.21,New York,POS,23,0
89.24,Sydney,ATM,2,0
85.48,New York,Tablet,12,0
238.28,Dubai,Tablet,4,1
57.56,New York,Tablet,4,0
165.76,Dubai,Mobile,8,0
10.22,Tokyo,Desktop,13,0
11.3,Lagos,ATM,4,0
5.41,Mumbai,Mobile,12,0
158.31,Singapore,Mobile,18,0
139.91,New York,Tablet,3,0
178.84,Lagos,POS,0,0
31.66,New York,Mobile,17,0
35.88,Singapore,ATM,9,0
58.37,New York,Mobile,4,0
326.38,Mumbai,Desktop,21,0
429.75,New York,ATM,10,0
159.68,Sydney,Desktop,2,0
95.98,Sao Paulo,Desktop,7,1
289.72,Sydney,ATM,13,0
50.33,Moscow,Mobile,6,0
43.38,Dubai,Mobile,22,0
57.86,London,ATM,15,0
22.72,Sydney,Desktop,1,0
55.01,Sydney,ATM,8,0
19.51,Dubai,ATM,8,0
205.92,Mumbai,Desktop,3,0
121.27,Singapore,Desktop,0,0
321.35,Singapore,Desktop,2,0
11.11,Sydney,Mobile,16,0
540.16,New York,Desktop,5,0
11.83,Moscow,POS,10,0
17.85,Sao Paulo,ATM,3,0
33.69,Sao Paulo,ATM,22,0
281.04,London,ATM,23,1
85.47,Dubai,Mobile,16,0
51.0,Singapore,Desktop,7,0
27.89,Dubai,Mobile,14,0
14.68,New York,Tablet,9,0
231.8,New York,ATM,21,0
160.53,New York,ATM,14,0
295.21,Sydney,ATM,3,0
103.18,Dubai,Desktop,2,0
3.65,Mumbai,Desktop,18,0
16.96,Sao Paulo,Mobile,17,0
111.2,Dubai,Desktop,17,0
44.4,Singapore,Mobile,7,0
36.06,London,POS,16,0
19.82,Singapore,Desktop,6,0
189.11,Moscow,Tablet,15,0
110.15,Moscow,ATM,7,0
115.74,Singapore,Mobile,2,0
33.22,Moscow,Tablet,19,0
80.96,Sao Paulo,POS,19,0
15.31,Sydney,ATM,18,0
57.81,Lagos,Mobile,15,0
4.13,Mumbai,Tablet,15,0
11.88,London,Desktop,18,0
46.78,London,Mobile,13,0
909.26,New York,Mobile,21,0
9.2,Lagos,Desktop,18,0
16.98,Mumbai,Mobile,13,0
84.64,Mumbai,Tablet,14,0
467.02,Sao Paulo,Mobile,22,0
83.3,Singapore,Mobile,12,0
144.37,Tokyo,POS,2,1
46.0,London,Mobile,20,0
38.03,Singapore,Mobile,0,0
73.0,New York,Mobile,5,0
32.33,Lagos,Mobile,7,0
147.92,London,Desktop,0,0
11.39,Mumbai,POS,5,0
177.5,Sao Paulo,Tablet,4,0
69.63,Tokyo,Mobile,13,1
52.66,Lagos,Mobile,21,0
10.94,Sydney,POS,6,0
22.7,Sao Paulo,Mobile,9,0
249.27,Sao Paulo,Mobile,16,0
53.01,Sydney,Mobile,16,0
90.58,New York,POS,22,0
25.34,Mumbai,POS,12,0
64.59,Dubai,Mobile,18,0
14.74,Moscow,Mobile,20,0
74.43,Sydney,POS,10,0
100.25,New York,Mobile,20,0
94.89,Mumbai,Desktop,23,0
24.68,Mumbai,POS,2,0
45.78,Moscow,Mobile,18,0
120.41,Sydney,Desktop,14,0
52.85,Sydney,Tablet,19,0
48.62,Sao Paulo,Tablet,13,0
541.21,Sao Paulo,Desktop,4,1
23.43,Dubai,Desktop,10,0
218.87,Moscow,Desktop,16,1
18.72,London,Desktop,21,0
137.04,Lagos,Mobile,1,1
145.32,Mumbai,Mobile,4,0
38.04,Sydney,Mobile,5,0
17.48,Singapore,Desktop,14,0
7.63,Singapore,Desktop,0,0
33.9,Dubai,Desktop,22,0
118.97,Sydney,Tablet,16,0
20.38,Sydney,ATM,21,0
74.19,Dubai,Tablet,0,0
13.14,Sydney,POS,6,0
51.56,Sao Paulo,Mobile,10,0
18.88,Tokyo,POS,18,0
61.2,Sydney,Desktop,15,0
38.43,Singapore,ATM,10,0
18.0,Lagos,ATM,7,0
,Mumbai,Mobile,7,0
23.87,Singapore,ATM,8,0
15.72,Dubai,Tablet,16,0
219.43,New York,POS,20,0
44.87,Mumbai,Desktop,11,0
5.92,Tokyo,Desktop,21,0
33.6,London,POS,7,0
182.4,Moscow,Mobile,20,0
28.86,Sao Paulo,Desktop,0,1
346.37,Mumbai,Mobile,17,0
25.99,Dubai,Mobile,22,0
116.02,Tokyo,POS,6,0
208.58,Tokyo,POS,16,1
109.42,Sydney,ATM,1,0
14.7,Moscow,Tablet,20,0
23.65,Tokyo,Tablet,11,0
241.55,Singapore,ATM,10,0
27.52,Moscow,Desktop,22,1
195.05,Moscow,Tablet,22,0
41.54,Sydney,ATM,5,1
77.91,Singapore,POS,23,0
14.52,Tokyo,POS,5,0
34.15,Lagos,Desktop,19,0
25.46,London,Desktop,18,0
85.47,Moscow,Tablet,12,1
73.89,Sydney,Tablet,14,0
110.93,Dubai,Desktop,9,0
38.88,Lagos,Mobile,9,0
23.97,Sydney,Mobile,12,0
,Sydney,Desktop,20,0
21.49,Dubai,Mobile,11,0
218.39,Sao Paulo,Desktop,13,1
58.79,Moscow,Mobile,16,0
46.58,Moscow,Mobile,22,0
110.87,Sao Paulo,POS,20,1
61.31,Singapore,Desktop,8,0
10.76,Singapore,POS,20,0
20.75,New York,Mobile,10,0
213.47,Tokyo,Mobile,2,0
73.13,Mumbai,Mobile,1,0
,Moscow,Mobile,4,0
98.23,Moscow,Mobile,8,0
36.05,Sao Paulo,Desktop,9,0
25.48,Tokyo,Mobile,4,0
18.93,Tokyo,POS,4,0
200.32,New York,Desktop,0,0
7.67,Tokyo,Mobile,21,0
26.54,Mumbai,POS,6,0
76.11,Moscow,Desktop,15,0
378.49,Moscow,Desktop,11,0
122.64,New York,Desktop,8,0
26.29,Mumbai,Tablet,5,0
358.63,Sydney,Desktop,1,1
15.02,London,ATM,2,0
89.29,Mumbai,Desktop,16,0
114.04,New York,Desktop,10,0
25.3,London,ATM,23,1
143.65,Moscow,Tablet,3,0
37.89,Tokyo,ATM,22,0
143.26,Lagos,POS,2,0
8.81,Mumbai,Desktop,17,0
96.4,Tokyo,Tablet,23,0
42.38,Singapore,Desktop,3,0
236.2,Singapore,Mobile,11,0
63.54,Lagos,Desktop,22,0
263.53,London,Mobile,19,0
116.56,Singapore,Tablet,5,0
57.96,Sao Paulo,Tablet,4,1
158.61,Moscow,ATM,8,0
159.73,Sydney,Mobile,11,0
112.07,Sao Paulo,Desktop,7,0
5.36,Singapore,Desktop,2,0
22.63,Sao Paulo,Desktop,11,0
305.67,Tokyo,Mobile,9,0
16.75,Moscow,Desktop,7,0
176.04,Sao Paulo,Tablet,19,0
145.05,Lagos,Mobile,6,0
30.01,Sydney,Tablet,21,0
7.43,Mumbai,Mobile,0,0
35.67,Dubai,Desktop,12,0
655.77,Mumbai,ATM,22,1
25.8,London,Mobile,6,0
27.84,Moscow,Mobile,15,0
22.26,London,ATM,17,0
253.73,Mumbai,Mobile,8,0
,Sao Paulo,Desktop,15,0
33.5,Mumbai,Desktop,15,0
315.71,Tokyo,Tablet,11,0
126.15,New York,Tablet,9,0
24.26,Dubai,Tablet,11,0
17.36,New York,ATM,3,0
238.41,New York,Desktop,11,0
67.93,Sao Paulo,Desktop,7,0
12.13,New York,ATM,8,0
9.38,Tokyo,Mobile,5,0
19.54,Lagos,ATM,12,0
17.06,Dubai,ATM,0,1
7.02,Sydney,ATM,1,0
19.9,Singapore,Mobile,5,0
24.26,Singapore,Desktop,13,0
40.09,Dubai,POS,6,0
429.32,Moscow,Mobile,11,1
49.72,Tokyo,Desktop,3,0
55.46,Lagos,Mobile,10,0
116.77,Mumbai,Mobile,10,0
51.36,Tokyo,ATM,7,0
103.56,Lagos,ATM,1,0
90.8,,Mobile,14,0
76.31,Dubai,Mobile,4,0
1398.44,London,Desktop,11,0
181.68,Sydney,Mobile,17,0
20.29,Moscow,Tablet,2,0
100.21,Singapore,Tablet,16,0
27.91,Tokyo,Desktop,8,0
108.95,New York,POS,12,1
14.69,Sydney,Mobile,1,0
19.72,Lagos,Mobile,11,0
97.35,Lagos,POS,9,0
199.82,New York,Mobile,4,0
115.92,London,Mobile,12,0
170.64,Sao Paulo,Tablet,15,0
100.6,Lagos,Mobile,9,0
80.62,London,Desktop,15,0
38.32,Moscow,POS,8,0
163.09,Sao Paulo,Mobile,19,0
205.9,Mumbai,Desktop,6,0
62.21,Moscow,Mobile,19,0
58.64,Sydney,Tablet,9,0
383.96,Dubai,Desktop,13,0
,Mumbai,ATM,1,0
,Sydney,Mobile,1,0
113.6,Sydney,POS,23,0
59.88,Dubai,POS,0,0
27.05,Dubai,POS,13,0
101.06,Tokyo,POS,10,0
63.9,New York,Mobile,15,0
505.97,Singapore,Desktop,0,0
158.74,Lagos,Desktop,4,1
34.64,Moscow,Mobile,8,0
148.71,Moscow,Desktop,22,0
93.56,Singapore,Tablet,8,0
281.57,Tokyo,Desktop,13,0
,Moscow,ATM,13,0
82.07,Lagos,Tablet,9,0
59.8,,Desktop,19,0
71.12,New York,Desktop,17,0
25.19,Sao Paulo,Desktop,10,0
125.65,Sydney,Desktop,7,0
105.61,Moscow,Mobile,6,0
274.17,,Desktop,22,1
65.95,Singapore,Tablet,3,0
42.39,Mumbai,Desktop,4,0
158.89,Lagos,Mobile,6,0
27.84,Tokyo,Mobile,19,0
219.97,Dubai,Desktop,16,1
219.45,London,Mobile,23,0
265.87,Dubai,POS,17,0
100.92,New York,Tablet,11,0
39.05,Sydney,Mobile,0,0
75.2,Lagos,ATM,21,0
101.3,Mumbai,Tablet,16,0
36.01,Moscow,Mobile,1,0
289.0,Lagos,POS,23,1
126.23,Lagos,POS,14,0
24.99,Lagos,Desktop,14,0
529.09,Sydney,Mobile,8,0
74.23,Tokyo,POS,7,0
20.02,Mumbai,Mobile,8,0
26.75,Mumbai,Desktop,1,0
342.6,Sydney,POS,10,0
496.45,Moscow,POS,1,1
202.44,New York,Tablet,14,0
284.64,Lagos,Mobile,4,1
254.24,London,Mobile,14,0
123.05,New York,ATM,8,0
95.77,London,POS,6,1
120.77,Mumbai,POS,3,1
149.85,New York,Mobile,9,0
29.5,Tokyo,ATM,1,0
149.18,Dubai,Mobile,5,0
331.78,Lagos,Mobile,11,0
53.14,Tokyo,POS,15,0
47.25,Tokyo,Desktop,11,0
112.64,Tokyo,Tablet,2,0
32.63,London,Desktop,17,0
15.67,Sao Paulo,ATM,10,0
235.68,Sydney,Mobile,15,0
40.61,New York,Mobile,23,0
68.05,Tokyo,Tablet,1,0
34.09,Tokyo,POS,23,0
271.63,Tokyo,ATM,22,0
170.46,Singapore,Desktop,12,1
51.17,London,POS,0,0
18.21,Sao Paulo,Desktop,5,0
45.53,Moscow,Mobile,5,0
124.86,Sao Paulo,Mobile,14,1
82.06,Mumbai,Mobile,16,0
75.19,London,Mobile,11,0
84.17,Sydney,Mobile,8,0
153.65,Lagos,Mobile,1,1
63.69,Tokyo,ATM,22,0
109.4,Sydney,Mobile,23,0
22.52,Dubai,POS,0,0
1106.81,Mumbai,ATM,7,0
48.8,Tokyo,Desktop,23,0
83.43,Sao Paulo,POS,9,0
124.35,Moscow,Mobile,14,0
42.44,Sydney,Mobile,12,0
67.26,Mumbai,Tablet,15,0
66.37,Singapore,Tablet,21,0
24.4,New York,Desktop,9,0
108.03,Singapore,ATM,19,0
10.87,Dubai,POS,10,0
458.51,Dubai,Desktop,4,0
159.54,London,Mobile,1,0
134.7,Tokyo,ATM,17,0
9.87,Dubai,ATM,14,0
27.89,Dubai,Tablet,20,0
307.44,Tokyo,POS,5,0
6414.82,Dubai,Desktop,17,1
248.18,Tokyo,Mobile,0,0
208.65,Mumbai,ATM,3,0
118.8,Tokyo,Tablet,14,0
26.25,Sydney,Desktop,12,0
199.28,Sao Paulo,Tablet,14,0
19.86,Tokyo,Desktop,20,0
17.61,Sao Paulo,Mobile,20,0
16.43,Moscow,Tablet,4,0
195.06,Sao Paulo,Mobile,4,0
62.6,Sydney,Mobile,12,0
74.51,Moscow,Mobile,22,0
65.57,Moscow,Mobile,16,0
19.33,New York,ATM,3,0
31.89,Sydney,Mobile,15,0
33.7,Sao Paulo,Desktop,8,0
14.21,London,POS,2,0
38.3,Mumbai,ATM,17,0
20.3,Mumbai,POS,6,1
125.89,Singapore,ATM,18,0
137.97,Tokyo,Tablet,13,0
16.07,Dubai,POS,10,0
48.12,Dubai,Desktop,5,0
513.71,Sao Paulo,Mobile,7,0
22.67,Singapore,Desktop,8,0
106.62,Tokyo,POS,16,0
,Sao Paulo,Tablet,9,0
221.89,Mumbai,POS,0,1
92.3,Moscow,Tablet,0,0
41.5,Dubai,POS,6,0
71.77,Singapore,Mobile,12,0
72.93,Sydney,Mobile,7,0
60.29,Singapore,Desktop,23,0
15.63,London,Mobile,5,0
261.75,Dubai,ATM,9,0
215.53,Lagos,Mobile,9,0
21.14,London,Mobile,6,0
47.9,Sao Paulo,Tablet,21,0
52.06,Mumbai,Mobile,6,0
18.69,New York,Desktop,0,0
8.56,Lagos,Mobile,12,0
31.89,London,Mobile,15,0
45.06,Sao Paulo,POS,10,0
13.66,New York,Desktop,10,0
81.02,Dubai,Desktop,20,0
239.64,New York,Mobile,8,0
168.4,Singapore,Desktop,15,0
